tableId,rowIndex,rowCounter,status_bin,status_txt,status,unresolved_prob,resolved_prob,status_code,Id,predicted_prob,predicted_status_code,predicted_status_label
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.79758227,0.20241779999999998,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.88441175,0.11558824,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,46,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours. Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.005542032,0.99445796,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,47,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.03933517,0.96066487,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,47,2.0,,"June 23, 2018    - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.06632565,0.9336743000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,47,3.0,,"June 23, 2018  - Perennial sow thistle observed at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. Recommend weed control.",Unresolved,0.99001783,0.009982205,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,47,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.77510816,0.22489186,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,47,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – Herbicide application conducted to control perennial sow thistle at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. September 22, 2018 – No noxious weeds observed, issue resolved.",Resolved,0.052683342,0.94731665,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,48,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.037148606,0.9628514000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,48,2.0,,"June 23, 2018    - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.09298604,0.9070139000000002,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,48,3.0,,"June 23, 2018  - Perennial sow thistle observed at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. Recommend weed control.",Unresolved,0.98668957,0.013310399999999998,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,48,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8320973,0.16790274,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,48,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – Herbicide application conducted to control perennial sow thistle at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. September 22, 2018 – No noxious weeds observed, issue resolved.",Resolved,0.047759086,0.9522409,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,1.0,,"August 5, 2018 - Treed Bog on ROW from KP 6+360 to KP 6+640 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.007982699000000001,0.99201727,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.76778394,0.23221606,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,3.0,,"August 5, 2018   - Vegetation throughout wetland on ROW consisting of graminoids, alder, horsetails, broadleaf shrubs, sphagnum mosses, Labrador tea and black spruce.",Unresolved,0.564855,0.43514502,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,4.0,,"August 5, 2018  - Trench crown present through wetland but has settled as a result of hydrological influence with sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.012468883,0.9875311,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover. Peat accumulating throughout wetland.",Unresolved,0.59926313,0.4007368,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,6.0,,"August 5, 2018  - Wetland exhibiting semi-saturated conditions with no visible surface water present throughout.",Unresolved,0.7282185999999999,0.27178138,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags and good vegetation cover.",Unresolved,0.88352215,0.11647787,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,49,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours. Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.0066713345999999995,0.9933287000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,50,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.04107159,0.9589284,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,50,2.0,,"June 23, 2018    - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.09041297400000001,0.909587,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,50,3.0,,"June 23, 2018  - Perennial sow thistle observed at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. Recommend weed control.",Unresolved,0.9787235000000001,0.021276426,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,50,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.8305965,0.16940351,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,50,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – Herbicide application conducted to control perennial sow thistle at KP 6+080, KP 6+350, KP 6+495 and KP 6+650. September 22, 2018 – No noxious weeds observed, issue resolved.",Resolved,0.054789715,0.9452103000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,51,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A large portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.03478672,0.9652132999999999,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,51,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.08286234,0.9171377000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,51,3.0,,"June 23, 2018  - KP 7+030 to 7+130 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9833794,0.016620548,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,51,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.80317336,0.19682658,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,51,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – KP 7+030 to 7+130 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – No noxious weeds observed, issue resolved.",Resolved,0.05999635,0.9400037,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,52,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A large portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.03338039,0.9666196,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,52,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.08223977,0.9177603000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,52,3.0,,"June 23, 2018  - KP 7+030 to 7+130 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9837546999999999,0.016245352,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,52,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.81183016,0.18816978,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,52,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 18, 2018 – KP 7+030 to 7+130 – Intermittent herbicide application conducted to control perennial sow thistle. September 22, 2018 – No noxious weeds observed, issue resolved.",Resolved,0.047193483,0.95280653,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,53,1.0,,"June 23, 2018 - Watercourse crossing at KP 7+400 is stable. Watercourse is part of a large open water seasonal emergent marsh along ROW from KP 7+300 to 7+520. Both banks are isolated from the mainland terrain, being floating mats of vegetation. Both banks exhibiting excellent vegetation cover (80-100%), consisting predominantly of grasses.",Resolved,0.053920068,0.94607997,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,53,2.0,,"June 23, 2018    - No terrain instability was identified on both east and west banks.",Resolved,0.07257065,0.9274294,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,53,3.0,,"June 23, 2018   - Warning signs and posts are present and in good repair on both banks of the watercourse.",Unresolved,0.85358816,0.14641185,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,1.0,,"August 5, 2018 - Seasonal Emergent Marsh on ROW from KP 7+300 to KP 7+520 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained. Wetland is inclusive of Unnamed Drainage to Kyklo Creek at KP 7+400, which is also acting as the hydrological outlet of wetland.",Resolved,0.0077173808,0.99228257,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,2.0,,"August 5, 2018   - Vegetation establishment within wetland is at 80-100% cover compared with off ROW control.",Unresolved,0.8061724,0.19382763,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,3.0,,"August 5, 2018  - Vegetation throughout wetland on ROW consisting of graminoids, alder, willows and common cattail.",Unresolved,0.73823434,0.2617656,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,4.0,,"August 5, 2018  - Trench crown present through wetland but has settled in areas as a result of the hydrologic influence. Sufficient cross-drains present for hydrology to be maintained across the ROW; no issues of hydrologic connectivity were noted.",Resolved,0.009966719,0.9900332000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,5.0,,"August 5, 2018  - Substrate within wetland appears healthy through uniform vegetation cover and hydrologic conditions.",Unresolved,0.74129015,0.25870982,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,6.0,,"August 5, 2018  - Wetland exhibiting fully-saturated conditions surface water present throughout entire wetland. There is a slight channelized flow occurring to the south of the ROW.",Resolved,0.06477967,0.9352203000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,7.0,,"August 5, 2018  - Wetland providing good habitat opportunities through the presence of snags, standing water and good vegetation cover.",Unresolved,0.88149863,0.11850136,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,54,8.0,,"August 5, 2018  - Wetland has achieved pre-construction contours. Wetland has achieved pre-construction contours with no ponding or erosion issues identified throughout. Vegetation biodiversity has been attained across the ROW.",Resolved,0.007055748000000001,0.9929443000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,55,1.0,,"June 23, 2018 - Vegetation establishment throughout tract remains as 80-100% cover comparable to off ROW control. A portion of this tract is inclusive of wetlands, whereby much of the vegetation consists of water-tolerant species.",Resolved,0.057156313,0.9428436,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,55,2.0,,"June 23, 2018  - Excellent establishment of various grasses, rushes, large-leaf aven, raspberry, milk vetch and wild rose. Broadleaf tree growth on ROW is exceptional, including willows, aspen and alder species, all exceeding 1m in height.",Resolved,0.08222399,0.9177759,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,55,3.0,,"June 23, 2018  - KP 7+700 to 8+030 – Perennial sow thistle observed intermittently. Recommend weed control.",Unresolved,0.9859094999999999,0.014090456000000001,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,55,4.0,,"June 23, 2018  - Trench crown present throughout tract with effective cross drains and stub berms functioning appropriately.",Unresolved,0.79264754,0.20735243,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,55,5.0,,"June 23, 2018  - No erosion, subsidence or soil stability issues were noted within tract. July 21, 2018 – KP 7+700 to 8+030 – Intermittent herbicide application conducted to control perennial sow thistle.",Resolved,0.2092786,0.7907214,,,,,
c04807de-2df1-4d26-9352-70d3cb6cb10b,56,1.0,,"August 5, 2018 - Shrubby Swamp on ROW from KP 7+520 to KP 7+780 appears to be at baseline (pre-construction) conditions with no net loss of wetland function observed. Proper wetland functionality has been attained.",Resolved,0.007864880999999999,0.99213517,,,,,
