tableId,rowIndex,rowCounter,status_txt,predicted_prob,predicted_status_code,predicted_status_label,unresolved_probability,resolved_probability
fdb3d057-943a-4fab-99ac-1f4eed471512,14,7,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.164786 0.835214],1,Resolved,0.164786,0.835214
fdb3d057-943a-4fab-99ac-1f4eed471512,14,8,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.8296878  0.17031229],0,Unresolved,0.8296878,0.17031229
fdb3d057-943a-4fab-99ac-1f4eed471512,14,9,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.9461857  0.05381436],0,Unresolved,0.9461857,0.05381436
fdb3d057-943a-4fab-99ac-1f4eed471512,14,10,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00775409 0.992246  ],1,Resolved,0.007754087,0.992246
fdb3d057-943a-4fab-99ac-1f4eed471512,15,1,.,[0.01970858 0.9802915 ],1,Resolved,0.019708583,0.9802915
fdb3d057-943a-4fab-99ac-1f4eed471512,16,1,"June 29, 2017 - Perennial sow thistle observed intermittently throughout tract, recommend weed control.",[0.77409726 0.22590277],0,Unresolved,0.77409726,0.22590277
fdb3d057-943a-4fab-99ac-1f4eed471512,16,2,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW.",[0.84271836 0.15728168],0,Unresolved,0.84271836,0.15728168
fdb3d057-943a-4fab-99ac-1f4eed471512,16,3,"Aug 18, 2017  - No erosion or subsidence issues Aug 24, 2017 – KP 4+000 to 4+760 - Intermittent herbicide application conducted to control perennial sow thistle.",[0.45820495 0.5417951 ],1,Resolved,0.45820495,0.5417951
fdb3d057-943a-4fab-99ac-1f4eed471512,16,4,"- No erosion or subsidence issues Aug 24, 2017 – KP 4+000 to 4+760 - Intermittent herbicide application conducted to control perennial sow thistle. Issue resolved. Sept 16, 2017 - Treed Fen on ROW from KP 3+810 to 3+980 appears to be at full functionality.",[0.05835228 0.94164765],1,Resolved,0.05835228,0.94164765
fdb3d057-943a-4fab-99ac-1f4eed471512,16,5,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids, willows and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, rush, arrowhead).",[0.07313827 0.9268617 ],1,Resolved,0.073138274,0.9268617
fdb3d057-943a-4fab-99ac-1f4eed471512,16,6,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.49381205 0.5061879 ],1,Resolved,0.49381205,0.5061879
fdb3d057-943a-4fab-99ac-1f4eed471512,16,7,"Aug 24, 2017   - Trench crown present through wetland but has slightly settled from influence from saturation. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00498165 0.99501836],1,Resolved,0.0049816514,0.99501836
fdb3d057-943a-4fab-99ac-1f4eed471512,16,8,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding but is fully saturated.",[0.16445574 0.8355443 ],1,Resolved,0.16445574,0.8355443
fdb3d057-943a-4fab-99ac-1f4eed471512,16,9,"Aug 24, 2017  - Substrate exhibiting fully saturated conditions with intermittent areas of surface water emergence.",[0.82530856 0.1746914 ],0,Unresolved,0.82530856,0.1746914
fdb3d057-943a-4fab-99ac-1f4eed471512,16,10,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.9548733  0.04512668],0,Unresolved,0.9548733,0.04512668
fdb3d057-943a-4fab-99ac-1f4eed471512,16,11,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00618623 0.99381375],1,Resolved,0.0061862315,0.99381375
fdb3d057-943a-4fab-99ac-1f4eed471512,16,12,"Aug 24, 2017  - Treed Fen on ROW from KP 4+310 to 4+510 appears to be at full functionality. Wetland on ROW is within undulating terrain sloping downwards to the north resulting in drier substrate.",[0.0380807 0.9619193],1,Resolved,0.038080703,0.9619193
fdb3d057-943a-4fab-99ac-1f4eed471512,16,13,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control with sandy areas exhibiting 65-80% cover. Vegetation consisting of graminoids, broadleaf shrubs and willows. Black spruce emerging on wetland fringes with common cattail and sphagnum mosses emerging in lower wet areas.",[0.08232468 0.9176753 ],1,Resolved,0.082324676,0.9176753
fdb3d057-943a-4fab-99ac-1f4eed471512,16,14,"Aug 24, 2017  - Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00867219 0.9913278 ],1,Resolved,0.00867219,0.9913278
fdb3d057-943a-4fab-99ac-1f4eed471512,16,15,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth. Minimal humification occurring throughout wetland due to sloping terrain.",[0.18455715 0.8154428 ],1,Resolved,0.18455715,0.8154428
fdb3d057-943a-4fab-99ac-1f4eed471512,16,16,"Aug 24, 2017  - Substrate exhibiting mainly dry sandy conditions on ROW.",[0.67581004 0.32419005],0,Unresolved,0.67581004,0.32419005
fdb3d057-943a-4fab-99ac-1f4eed471512,16,17,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover and sufficient snags.",[0.9705885  0.02941156],0,Unresolved,0.9705885,0.029411562
fdb3d057-943a-4fab-99ac-1f4eed471512,17,1,.,[0.01792406 0.9820759 ],1,Resolved,0.017924063,0.9820759
fdb3d057-943a-4fab-99ac-1f4eed471512,18,1,"June 29, 2017 - Perennial sow thistle observed intermittently throughout tract, recommend weed control.",[0.80061096 0.19938907],0,Unresolved,0.80061096,0.19938907
fdb3d057-943a-4fab-99ac-1f4eed471512,18,2,"Aug 18, 2017 - Vegetation established at 80-100% of off ROW.",[0.79112124 0.20887874],0,Unresolved,0.79112124,0.20887874
fdb3d057-943a-4fab-99ac-1f4eed471512,18,3,"Aug 18, 2017   - No erosion or subsidence issues Aug 24, 2017 – KP 4+780 to 5+600 – Intermittent herbicide application conducted to control perennial sow thistle, common tansy (KP 5+200), and scentless chamomile (KP 4+800 and 5+170).",[0.13705193 0.8629481 ],1,Resolved,0.13705193,0.8629481
fdb3d057-943a-4fab-99ac-1f4eed471512,18,4,"- No erosion or subsidence issues Aug 24, 2017 – KP 4+780 to 5+600 – Intermittent herbicide application conducted to control perennial sow thistle, common tansy (KP 5+200), and scentless chamomile (KP 4+800 and 5+170). Issue resolved.",[0.04847976 0.9515202 ],1,Resolved,0.04847976,0.9515202
fdb3d057-943a-4fab-99ac-1f4eed471512,19,1,"Aug 18, 2017 - 5+300 Mounding Access Control is present and functioning.",[0.57695854 0.42304143],0,Unresolved,0.57695854,0.42304143
fdb3d057-943a-4fab-99ac-1f4eed471512,20,1,"Sept 15, 2017 - Emergent Marsh on ROW from KP 6+160 to 6+260 appears to be at full functionality. Wetland is inclusive of riparian zone to WC2.",[0.07391517 0.9260848 ],1,Resolved,0.07391517,0.9260848
fdb3d057-943a-4fab-99ac-1f4eed471512,20,2,- Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids and sphagnum moss with sporadic emergence of willow and broadleaf shrubs.,[0.02717937 0.97282064],1,Resolved,0.02717937,0.97282064
fdb3d057-943a-4fab-99ac-1f4eed471512,20,3,- No noxious weeds were identified in wetland.,[0.00438571 0.9956143 ],1,Resolved,0.0043857098,0.9956143
fdb3d057-943a-4fab-99ac-1f4eed471512,20,4,- Trench crown present through wetland with sufficient breaks for hydrology to be maintained. No subsidence or erosional issues identified in wetland.,[0.00263817 0.99736184],1,Resolved,0.0026381726,0.99736184
fdb3d057-943a-4fab-99ac-1f4eed471512,20,5,- Substrate in wetland appears healthy through uniform vegetation growth. Humification occurring throughout wetland through decomposing vegetation litter.,[0.08301399 0.916986  ],1,Resolved,0.08301399,0.916986
fdb3d057-943a-4fab-99ac-1f4eed471512,20,6,- Substrate exhibiting semi-saturated conditions with the outlet of wetland WC2.,[0.3141284  0.68587166],1,Resolved,0.3141284,0.68587166
fdb3d057-943a-4fab-99ac-1f4eed471512,20,7,"- Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.22480169 0.77519834],1,Resolved,0.22480169,0.77519834
fdb3d057-943a-4fab-99ac-1f4eed471512,20,8,"- Wetland has achieved pre-construction contours. Off ROW species successfully emerging onto ROW. Overall, no net loss of wetland function was observed.",[0.00216864 0.9978314 ],1,Resolved,0.002168644,0.9978314
fdb3d057-943a-4fab-99ac-1f4eed471512,21,1,"Aug 18, 2017 - Creek banks are stable and vegetated - KP 6+480 - Marker signs/posts repaired, issue resolved.",[0.5163623  0.48363766],0,Unresolved,0.5163623,0.48363766
fdb3d057-943a-4fab-99ac-1f4eed471512,22,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW. Limited vegetation issue from 2015 is resolved.",[0.55244964 0.44755033],0,Unresolved,0.55244964,0.44755033
fdb3d057-943a-4fab-99ac-1f4eed471512,22,2,"Aug 18, 2017  - No erosion or subsidence issues - Perennial sow thistle observed, recommend weed control.",[0.2745607 0.7254393],1,Resolved,0.2745607,0.7254393
fdb3d057-943a-4fab-99ac-1f4eed471512,22,3,"Aug 24, 2017 – Intermittent herbicide application conducted to control perennial sow thistle (KP 5+900 to 6+200 and 6+250 to 6+550) and Canada thistle (KP 6+200 and 6+250). Issue resolved.",[0.18651468 0.8134853 ],1,Resolved,0.18651468,0.8134853
fdb3d057-943a-4fab-99ac-1f4eed471512,23,1,"Aug 18, 2017 - Vegetation established at 65-80% of off ROW.",[0.8053531  0.19464684],0,Unresolved,0.8053531,0.19464684
fdb3d057-943a-4fab-99ac-1f4eed471512,23,2,"Aug 18, 2017  - No erosion or subsidence issues - 7+100 – Perennial sow thistle and scentless chamomile observed, recommend weed control.",[0.05568913 0.94431084],1,Resolved,0.055689134,0.94431084
fdb3d057-943a-4fab-99ac-1f4eed471512,23,3,"Aug 24, 2017 – Intermittent herbicide application conducted to control perennial sow thistle (KP 6+600 to 7+500), Common Tansy (KP 7+100) and Scentless Chamomile (KP 7+140). Issue resolved. Sept 15, 2017 - Treed Fen on ROW from KP 6+660 to 7+660 appears to be at full functionality.",[0.11324235 0.8867577 ],1,Resolved,0.11324235,0.8867577
fdb3d057-943a-4fab-99ac-1f4eed471512,23,4,"Aug 24, 2017  - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids, sphagnum moss, black spruce and sporadic emergence of broadleaf shrubs. Hydrophytic vegetation emerging on ROW (common cattail, arrowhead).",[0.07715372 0.92284626],1,Resolved,0.07715372,0.92284626
fdb3d057-943a-4fab-99ac-1f4eed471512,23,5,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.5695927 0.4304073],0,Unresolved,0.5695927,0.4304073
fdb3d057-943a-4fab-99ac-1f4eed471512,23,6,"Aug 24, 2017  - Trench crown present throughout wetland with sufficient breaks to maintain hydrology. No subsidence or erosional issues were identified in wetland.",[0.00655359 0.9934464 ],1,Resolved,0.0065535926,0.9934464
fdb3d057-943a-4fab-99ac-1f4eed471512,23,7,"Aug 24, 2017  - Substrate in wetland appears healthy through very high moisture retention capabilities and uniform vegetation growth, comparing with off ROW conditions. Some areas exhibiting good peat accumulation and high humification; mottling observed.",[0.06845285 0.9315471 ],1,Resolved,0.06845285,0.9315471
fdb3d057-943a-4fab-99ac-1f4eed471512,23,8,"Aug 24, 2017  - Wetland exhibiting semi-fully saturated conditions with intermittent areas of surface water emergence.",[0.84783626 0.15216374],0,Unresolved,0.84783626,0.15216374
fdb3d057-943a-4fab-99ac-1f4eed471512,23,9,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, sufficient snags and standing water; birds observed throughout.",[0.64113057 0.35886946],0,Unresolved,0.64113057,0.35886946
fdb3d057-943a-4fab-99ac-1f4eed471512,23,10,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Off ROW vegetation successfully emerging onto ROW; species diversity maintained. Overall, no net loss of wetland function was observed.",[0.00405341 0.9959466 ],1,Resolved,0.004053414,0.9959466
fdb3d057-943a-4fab-99ac-1f4eed471512,24,1,.,[0.01752194 0.9824781 ],1,Resolved,0.01752194,0.9824781
fdb3d057-943a-4fab-99ac-1f4eed471512,25,1,.,[0.02235609 0.9776439 ],1,Resolved,0.022356095,0.9776439
fdb3d057-943a-4fab-99ac-1f4eed471512,26,1,"Aug 18, 2017 - Vegetation established at 80 - 100% of off ROW.",[0.82029575 0.17970419],0,Unresolved,0.82029575,0.17970419
fdb3d057-943a-4fab-99ac-1f4eed471512,26,2,"Aug 18, 2017  - No erosion or subsidence issues - Intermittent perennial sow thistle observed throughout tract, recommend weed control.",[0.25714138 0.74285865],1,Resolved,0.25714138,0.74285865
fdb3d057-943a-4fab-99ac-1f4eed471512,26,3,"Aug 24, 2017 – Intermittent herbicide application conducted to control perennial sow thistle (KP 7+500 to 8+160) and scentless chamomile (KP 7+815). Issue resolved. Sept 21, 2017 - Treed Fen on ROW from KP 7+880 to 9+310 appears to be at full functionality.",[0.16226354 0.8377365 ],1,Resolved,0.16226354,0.8377365
fdb3d057-943a-4fab-99ac-1f4eed471512,26,4,"Aug 24, 2017   - Vegetation establishment throughout wetland is at 80-100% cover compared to off ROW control. Vegetation consisting of herbaceous graminoids, tamarack and sphagnum mosses. Good establishment of hydrophytic vegetation emerging throughout ROW (common cattail, rush, arrowhead).",[0.09143017 0.9085698 ],1,Resolved,0.09143017,0.9085698
fdb3d057-943a-4fab-99ac-1f4eed471512,26,5,"Aug 24, 2017  - No noxious weeds were identified in wetland.",[0.48935547 0.51064456],1,Resolved,0.48935547,0.51064456
fdb3d057-943a-4fab-99ac-1f4eed471512,26,6,"Aug 24, 2017   - Trench crown present through wetland but has slightly settled from influence from saturation. Sufficient breaks present for hydrology to be maintained. No subsidence or erosional issues identified in wetland.",[0.00536531 0.99463475],1,Resolved,0.005365309,0.99463475
fdb3d057-943a-4fab-99ac-1f4eed471512,26,7,"Aug 24, 2017  - Substrate in wetland appears healthy through uniform vegetation growth and very high moisture retention capabilities. Humification occurring throughout wetland through decomposing vegetation litter. Peat accumulation occurring in areas exceeding 40cm in depth; mottling occurring.",[0.17255124 0.8274487 ],1,Resolved,0.17255124,0.8274487
fdb3d057-943a-4fab-99ac-1f4eed471512,26,8,"Aug 24, 2017  - Substrate exhibiting semi to fully saturated conditions with intermittent areas of surface water emergence.",[0.8313274 0.1686726],0,Unresolved,0.8313274,0.1686726
fdb3d057-943a-4fab-99ac-1f4eed471512,26,9,"Aug 24, 2017  - Wetland providing good habitat opportunity through good vegetation cover, standing water and sufficient snags.",[0.9239927  0.07600737],0,Unresolved,0.9239927,0.076007366
fdb3d057-943a-4fab-99ac-1f4eed471512,26,10,"Aug 24, 2017  - Wetland has achieved pre-construction contours. Black spruce to emerge onto ROW over time as a tertiary successional species. Overall, no net loss of wetland function was observed.",[0.00491072 0.99508935],1,Resolved,0.0049107154,0.99508935
fdb3d057-943a-4fab-99ac-1f4eed471512,27,1,.,[0.02057743 0.9794225 ],1,Resolved,0.02057743,0.9794225
fdb3d057-943a-4fab-99ac-1f4eed471512,28,1,"Aug 18, 2017 - Vegetation established at 80-100% of off ROW - No erosion or subsidence issues - Intermittent perennial sow thistle observed throughout tract, recommend weed control.",[0.09736712 0.9026329 ],1,Resolved,0.097367115,0.9026329
fdb3d057-943a-4fab-99ac-1f4eed471512,28,2,"Aug 24, 2017 – Intermittent herbicide application conducted to control perennial sow thistle (KP 8+160 to 8+470). Issue resolved.",[0.41029105 0.5897089 ],1,Resolved,0.41029105,0.5897089
fdb3d057-943a-4fab-99ac-1f4eed471512,29,1,"Aug 18, 2017 - Vegetation established at 80-100% of off ROW - No erosion or subsidence issues - Intermittent perennial sow thistle observed throughout tract, recommend weed control.",[0.0978798 0.9021202],1,Resolved,0.0978798,0.9021202
