,tableId,rowIndex,rowCounter,issue_parsed,word2vec_vec
14973,f2ebd484-4ec2-4481-907d-17334ca4657f,89,13,"September 29, 2017 - No noxious weeds were observed.",vegetation
14974,f2ebd484-4ec2-4481-907d-17334ca4657f,90,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.",vegetation
14975,f2ebd484-4ec2-4481-907d-17334ca4657f,90,2,- No noxious weeds were identified in tract.,vegetation
14976,f2ebd484-4ec2-4481-907d-17334ca4657f,90,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed. • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.,water
14977,f2ebd484-4ec2-4481-907d-17334ca4657f,90,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed. • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.,fish
14978,f2ebd484-4ec2-4481-907d-17334ca4657f,90,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed. • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.,physical
14979,f2ebd484-4ec2-4481-907d-17334ca4657f,90,3,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed. • Large/steep slope at KP 29+050 showing no signs of erosion or instability. Diversion berms are well vegetated in stable functional condition.,wetlands
14980,f2ebd484-4ec2-4481-907d-17334ca4657f,90,4,- No erosion or subsidence identified within tract. Treed Fen - Treed Fen on ROW from KP 28+890 to 29+040 appears to be at full functionality.,physical
14981,f2ebd484-4ec2-4481-907d-17334ca4657f,90,4,- No erosion or subsidence identified within tract. Treed Fen - Treed Fen on ROW from KP 28+890 to 29+040 appears to be at full functionality.,wetlands
14982,f2ebd484-4ec2-4481-907d-17334ca4657f,90,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",vegetation
14983,f2ebd484-4ec2-4481-907d-17334ca4657f,90,5,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",wetlands
14984,f2ebd484-4ec2-4481-907d-17334ca4657f,90,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
14985,f2ebd484-4ec2-4481-907d-17334ca4657f,90,6,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
14986,f2ebd484-4ec2-4481-907d-17334ca4657f,90,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
14987,f2ebd484-4ec2-4481-907d-17334ca4657f,90,7,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
14988,f2ebd484-4ec2-4481-907d-17334ca4657f,90,8,- Wetland exhibiting fully saturated conditions just below substrate layer due to water table existing at ground level.,water
14989,f2ebd484-4ec2-4481-907d-17334ca4657f,90,8,- Wetland exhibiting fully saturated conditions just below substrate layer due to water table existing at ground level.,wetlands
14990,f2ebd484-4ec2-4481-907d-17334ca4657f,90,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
14991,f2ebd484-4ec2-4481-907d-17334ca4657f,90,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
14992,f2ebd484-4ec2-4481-907d-17334ca4657f,90,9,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
14993,f2ebd484-4ec2-4481-907d-17334ca4657f,90,10,- No subsidence or erosion was observed in wetland.,physical
14994,f2ebd484-4ec2-4481-907d-17334ca4657f,90,10,- No subsidence or erosion was observed in wetland.,wetlands
14995,f2ebd484-4ec2-4481-907d-17334ca4657f,90,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,vegetation
14996,f2ebd484-4ec2-4481-907d-17334ca4657f,90,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,physical
14997,f2ebd484-4ec2-4481-907d-17334ca4657f,90,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW vegetation successfully establishing on ROW; species biodiversity maintained. No net loss of wetland function was observed.,wetlands
14998,f2ebd484-4ec2-4481-907d-17334ca4657f,90,12,"September 29, 2017 - No noxious weeds were observed.",vegetation
14999,f2ebd484-4ec2-4481-907d-17334ca4657f,91,1,"July 18, 2017 - Shrubby fen on ROW from KP 29+360 to 29+470 appears to be at full functionality.",wetlands
15000,f2ebd484-4ec2-4481-907d-17334ca4657f,91,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, mosses and willows.",vegetation
15001,f2ebd484-4ec2-4481-907d-17334ca4657f,91,2,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush, mosses and willows.",wetlands
15002,f2ebd484-4ec2-4481-907d-17334ca4657f,91,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
15003,f2ebd484-4ec2-4481-907d-17334ca4657f,91,3,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
15004,f2ebd484-4ec2-4481-907d-17334ca4657f,91,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. Peat existing intermittently throughout wetland where surface water not at ground level.,vegetation
15005,f2ebd484-4ec2-4481-907d-17334ca4657f,91,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. Peat existing intermittently throughout wetland where surface water not at ground level.,water
15006,f2ebd484-4ec2-4481-907d-17334ca4657f,91,4,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate. Peat existing intermittently throughout wetland where surface water not at ground level.,wetlands
15007,f2ebd484-4ec2-4481-907d-17334ca4657f,91,5,- Wetland exhibiting fully to semi-saturated conditions just below substrate layer due to an elevated water table.,water
15008,f2ebd484-4ec2-4481-907d-17334ca4657f,91,5,- Wetland exhibiting fully to semi-saturated conditions just below substrate layer due to an elevated water table.,wetlands
15009,f2ebd484-4ec2-4481-907d-17334ca4657f,91,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
15010,f2ebd484-4ec2-4481-907d-17334ca4657f,91,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
15011,f2ebd484-4ec2-4481-907d-17334ca4657f,91,6,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
15012,f2ebd484-4ec2-4481-907d-17334ca4657f,91,7,- No subsidence or erosion was observed in wetland.,physical
15013,f2ebd484-4ec2-4481-907d-17334ca4657f,91,7,- No subsidence or erosion was observed in wetland.,wetlands
15014,f2ebd484-4ec2-4481-907d-17334ca4657f,91,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,physical
15015,f2ebd484-4ec2-4481-907d-17334ca4657f,91,8,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,wetlands
15016,f2ebd484-4ec2-4481-907d-17334ca4657f,92,1,"July 18, 2017 - Vegetation cover on the ROW is 80-100% compared to off-ROW control. Good establishment of grasses, broadleaf shrubs, willows, and aspens throughout tract.",vegetation
15017,f2ebd484-4ec2-4481-907d-17334ca4657f,92,2,"- Spoil side very well established with maturing vegetation, particularly willows and aspens.",vegetation
15018,f2ebd484-4ec2-4481-907d-17334ca4657f,92,3,- No noxious weeds were identified in tract.,vegetation
15019,f2ebd484-4ec2-4481-907d-17334ca4657f,92,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,water
15020,f2ebd484-4ec2-4481-907d-17334ca4657f,92,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,fish
15021,f2ebd484-4ec2-4481-907d-17334ca4657f,92,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,physical
15022,f2ebd484-4ec2-4481-907d-17334ca4657f,92,4,- Trench crown present in tract; cross drains functioning well with no pooling or ponding water observed.,wetlands
15023,f2ebd484-4ec2-4481-907d-17334ca4657f,92,5,"- No erosion or subsidence identified within tract. July 18, 2017 BBurns  Treed Fen - Treed Fen on ROW from KP 29+670 to 30+370 appears to be at full functionality.",physical
15024,f2ebd484-4ec2-4481-907d-17334ca4657f,92,5,"- No erosion or subsidence identified within tract. July 18, 2017 BBurns  Treed Fen - Treed Fen on ROW from KP 29+670 to 30+370 appears to be at full functionality.",wetlands
15025,f2ebd484-4ec2-4481-907d-17334ca4657f,92,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",vegetation
15026,f2ebd484-4ec2-4481-907d-17334ca4657f,92,6,"- Vegetation establishment within wetland is 80-100% compared to off ROW. Dominant vegetation consisting of herbaceous graminoids, buck brush and willows.",wetlands
15027,f2ebd484-4ec2-4481-907d-17334ca4657f,92,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,physical
15028,f2ebd484-4ec2-4481-907d-17334ca4657f,92,7,- Trench crown present in wetland with sufficient amount of breaks for hydrology to be maintained.,wetlands
15029,f2ebd484-4ec2-4481-907d-17334ca4657f,92,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,vegetation
15030,f2ebd484-4ec2-4481-907d-17334ca4657f,92,8,- Substrate appears stable through high moisture holding capacity and uniform vegetation growth throughout wetland. High organic content present in substrate.,wetlands
15031,f2ebd484-4ec2-4481-907d-17334ca4657f,92,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,water
15032,f2ebd484-4ec2-4481-907d-17334ca4657f,92,9,- Wetland exhibiting fully saturated conditions due to water table existing at ground level.,wetlands
15033,f2ebd484-4ec2-4481-907d-17334ca4657f,92,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,fish
15034,f2ebd484-4ec2-4481-907d-17334ca4657f,92,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wildlife
15035,f2ebd484-4ec2-4481-907d-17334ca4657f,92,10,- Wetland exhibiting good potential for wildlife; birds and amphibians observed in wetland.,wetlands
15036,f2ebd484-4ec2-4481-907d-17334ca4657f,92,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,physical
15037,f2ebd484-4ec2-4481-907d-17334ca4657f,92,11,- Wetland is stable with appropriate pre-construction contours achieved. Off ROW Black Spruce to eventually emerge onto ROW through time as a tertiary successional species. No net loss of wetland function was observed.,wetlands
15038,f2ebd484-4ec2-4481-907d-17334ca4657f,92,12,"September 29, 2017 -s No noxious weeds were observed.",vegetation
15039,f2ebd484-4ec2-4481-907d-17334ca4657f,93,1,"July 19, 2017 - Unnamed Tributary to Werniuk Creek (WC3, 30+750) is stable, well vegetated with 80-100% cover. Poplar, spruce, and willows are emerging on both banks. Coir wraps in good condition. Considerable flow level. Bed appears stable with good cobble distribution. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",vegetation
15040,f2ebd484-4ec2-4481-907d-17334ca4657f,93,1,"July 19, 2017 - Unnamed Tributary to Werniuk Creek (WC3, 30+750) is stable, well vegetated with 80-100% cover. Poplar, spruce, and willows are emerging on both banks. Coir wraps in good condition. Considerable flow level. Bed appears stable with good cobble distribution. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",water
15041,f2ebd484-4ec2-4481-907d-17334ca4657f,93,1,"July 19, 2017 - Unnamed Tributary to Werniuk Creek (WC3, 30+750) is stable, well vegetated with 80-100% cover. Poplar, spruce, and willows are emerging on both banks. Coir wraps in good condition. Considerable flow level. Bed appears stable with good cobble distribution. Last year’s silt fence removal from this area had no impact to surrounding vegetation.",physical
