,tableId,rowIndex,vec_pri,vec_sec,soil,vegetation,water,fish,wildlife,species,air,heritage,physical,wetlands,acoustic,navigation,threshold,VECs
3151,fbaea550-e917-4460-a3ee-6424d495e68d,18,Watercourse (Low),•  Revetment posts are in place and in good condition. • Banks appear to be stable and no erosion was observed. •  Coconut cloth in good condition and vegetation is starting to grow back. • Sediment fence at top of slope should remain in place until further re-established. •  Cobble within channel is high at one end. During October 2018 repairs; cobble was leveled out to allow for proper drainage.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3152,fbaea550-e917-4460-a3ee-6424d495e68d,19,Erosion (High),• Erosion approximately 40 cm deep was noted along the pipeline from water flow originating in wetland.  •  Wetland appears to be functioning properly. •  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. •  Pre-construction contours restored. • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3153,fbaea550-e917-4460-a3ee-6424d495e68d,20,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions.  • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3154,fbaea550-e917-4460-a3ee-6424d495e68d,21,Plant Growth (High),•  Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required. •,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3155,fbaea550-e917-4460-a3ee-6424d495e68d,22,Noxious Weeds (High),•  Common tansy (Tanacetum vulgare) was identified with limited distribution and at low density. Noxious weed cover greater than reference site. •  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. • Pre-construction contours restored. • Appropriate wetland species are beginning to establish.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3156,fbaea550-e917-4460-a3ee-6424d495e68d,23,Erosion (High),• Erosion approximately 35 cm deep was noted along pipeline.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3157,fbaea550-e917-4460-a3ee-6424d495e68d,24,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3158,fbaea550-e917-4460-a3ee-6424d495e68d,25,Noxious Weeds (High),•  Common tansy (Tanacetum vulgare) was identified with limited distribution. Noxious weed cover greater than reference site.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3159,fbaea550-e917-4460-a3ee-6424d495e68d,26,Erosion (High),• Erosion approximately 45 cm deep was noted at the cross drain at KP 6+600.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3160,fbaea550-e917-4460-a3ee-6424d495e68d,27,Noxious Weeds (High) Plant Growth (High),"•  Common tansy (Tanacetum vulgare) was identified with limited distribution. Noxious weed cover greater than reference site. •  Good first year plant growth, but limited establishment of species observed relative to reference site.",0,4,0,0,0,0,0,0,0,0,0,0,0,vegetation
3161,fbaea550-e917-4460-a3ee-6424d495e68d,28,Plant Growth (High),"•  Good first year plant growth, but limited establishment of species observed relative to reference site.",0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3162,fbaea550-e917-4460-a3ee-6424d495e68d,29,Noxious Weeds (High),•  Common tansy (Tanacetum vulgare) was identified with limited distribution. Noxious weed cover greater than reference site. •  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. Longer recovery period will be required. • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3163,fbaea550-e917-4460-a3ee-6424d495e68d,30,Erosion (High),• Erosion 40 cm deep observed at KP 8+220.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3164,fbaea550-e917-4460-a3ee-6424d495e68d,31,Construction Debris (N/A),•  Woody debris located on access trail.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3165,fbaea550-e917-4460-a3ee-6424d495e68d,32,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. Longer recovery period will be required. • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3166,fbaea550-e917-4460-a3ee-6424d495e68d,33,Noxious Weeds (High),"• Scentless chamomile (Tripleurospermum inodorum) was identified with limited distribution. Noxious weed cover greater than reference site. •  Revetment post in place and stable. •  Coconut cloth in place and good vegetation growth. • Sediment fencing in place and intact, no erosion observed.",0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3167,fbaea550-e917-4460-a3ee-6424d495e68d,34,Noxious Weeds (High) Plant Growth (High),"•  Canada thistle (Cirsium arvense) and scentless chamomile (Tripleurospermum inodorum) identified with limited distribution... Noxious weed cover greater than reference site. •  Good first year plant growth, but limited establishment of species observed relative to reference site.",0,4,0,0,0,0,0,0,0,0,0,0,0,vegetation
3168,fbaea550-e917-4460-a3ee-6424d495e68d,35,Wetland (Low),•  Wetland is located off ROW and was not impacted by construction activities.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3169,fbaea550-e917-4460-a3ee-6424d495e68d,36,HDD Pad (N/A),•  No erosion or subsidence noted.  • Vegetation starting to establish.,0,1,0,0,0,0,0,0,2,0,0,0,0,vegetation
3169,fbaea550-e917-4460-a3ee-6424d495e68d,36,HDD Pad (N/A),•  No erosion or subsidence noted.  • Vegetation starting to establish.,0,1,0,0,0,0,0,0,2,0,0,0,0,physical
3170,fbaea550-e917-4460-a3ee-6424d495e68d,37,Watercourse (N/A),•  No disturbance HDD crossing.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3171,fbaea550-e917-4460-a3ee-6424d495e68d,38,Wetland (Low),•  Wetland is located off ROW and was not impacted by construction activities.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3172,fbaea550-e917-4460-a3ee-6424d495e68d,39,Watercourse (Low),"•  No disturbance, HDD crossing.",0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3173,fbaea550-e917-4460-a3ee-6424d495e68d,40,HDD Pad Surface Drainage (High),"• The area within the HDD pad is >1.5m deep with water pooled in it at KP 11+100; however, with limited or no impacts to land use.",0,0,1,0,0,0,0,0,0,0,0,0,0,water
3174,fbaea550-e917-4460-a3ee-6424d495e68d,41,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3175,fbaea550-e917-4460-a3ee-6424d495e68d,42,Plant Growth,• Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3176,fbaea550-e917-4460-a3ee-6424d495e68d,43,Plant Growth (Moderate),• Limited vegetation recovery due to areas of heavy mulch. Continue to monitor to determine if mitigation required. • Pre-construction contours restored.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3177,fbaea550-e917-4460-a3ee-6424d495e68d,44,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions.  • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3178,fbaea550-e917-4460-a3ee-6424d495e68d,45,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective. • Limited vegetation growth.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3179,fbaea550-e917-4460-a3ee-6424d495e68d,46,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3180,fbaea550-e917-4460-a3ee-6424d495e68d,47,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions.  • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3181,fbaea550-e917-4460-a3ee-6424d495e68d,48,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3182,fbaea550-e917-4460-a3ee-6424d495e68d,49,Plant Growth (High),• Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required. •,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3183,fbaea550-e917-4460-a3ee-6424d495e68d,50,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3184,fbaea550-e917-4460-a3ee-6424d495e68d,51,Plant Growth (High),• Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required. •,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3185,fbaea550-e917-4460-a3ee-6424d495e68d,52,Rollback (N/A),•  No third-party access observed. • In good condition and currently effective.,0,0,0,0,0,0,0,0,0,0,0,1,0,navigation
3186,fbaea550-e917-4460-a3ee-6424d495e68d,53,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions.  • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3187,fbaea550-e917-4460-a3ee-6424d495e68d,54,Plant Growth (High),• Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required. •,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3188,fbaea550-e917-4460-a3ee-6424d495e68d,55,HDD (N/A),"•  No disturbance, trenchless crossing.",0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3189,fbaea550-e917-4460-a3ee-6424d495e68d,56,Watercourse (N/A),"•  No disturbance, trenchless crossing",0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3190,fbaea550-e917-4460-a3ee-6424d495e68d,57,Noxious Weeds (High),• Scentless chamomile (Tripleurospermum inodorum) and common tansy (Tanacetum vulgare) were identified with limited distribution. Noxious weed cover greater than reference site. •  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions.  • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3191,fbaea550-e917-4460-a3ee-6424d495e68d,58,Wetland (Low),•  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. • Pre-construction contours restored. • Appropriate wetland species are beginning to establish.,0,0,0,0,0,0,0,0,0,1,0,0,0,wetlands
3192,fbaea550-e917-4460-a3ee-6424d495e68d,59,Noxious Weeds (Moderate),• A single common tansy (Tanacetum vulgare) plant was identified. No noxious weed cover on reference site. •  Wetland is on an acceptable trajectory of reaching pre-construction functional conditions. • Pre-construction contours restored.  • Appropriate wetland species are beginning to establish.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3193,fbaea550-e917-4460-a3ee-6424d495e68d,60,Plant Growth (High),• Limited vegetation growth is consistent with Year 1 expectations and no mitigation is required. •,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3194,fbaea550-e917-4460-a3ee-6424d495e68d,61,Surface Drainage (Moderate),• Three cross drains across the trench crown were noted to be ineffective and causing ponding along the ROW at KP 19+100.,0,0,1,0,0,0,0,0,0,0,0,0,0,water
3195,fbaea550-e917-4460-a3ee-6424d495e68d,62,Erosion (High),• An erosion channel of approximately 35 cm deep was noted across the ROW.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3196,ff0d3b14-1fb8-4528-81bb-521ce1dde131,1,Infrastructure and Services – Culvert,Replace culvert and monitor in 2015 to ensure culvert is not affecting natural drainage patterns.,0,0,0,0,0,0,0,0,0,0,0,0,0,
3197,ff0d3b14-1fb8-4528-81bb-521ce1dde131,2,Vegetation – Weeds,Control weeds and monitor in 2015.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3198,ff0d3b14-1fb8-4528-81bb-521ce1dde131,3,Vegetation – Weeds,Spray (or hand pull if within 30 m of stream) and monitor weeds in 2017.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3199,ff0d3b14-1fb8-4528-81bb-521ce1dde131,4,Infrastructure and Services – Culvert and Refuse,Dispose of refuse appropriately.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3200,ff0d3b14-1fb8-4528-81bb-521ce1dde131,5,Vegetation Establishment/Soil Admixing,Monitor vegetation establishment in 2015.,1,1,0,0,0,0,0,0,0,0,0,0,0,soil
3200,ff0d3b14-1fb8-4528-81bb-521ce1dde131,5,Vegetation Establishment/Soil Admixing,Monitor vegetation establishment in 2015.,1,1,0,0,0,0,0,0,0,0,0,0,0,vegetation
3201,ff0d3b14-1fb8-4528-81bb-521ce1dde131,6,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3201,ff0d3b14-1fb8-4528-81bb-521ce1dde131,6,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3202,ff0d3b14-1fb8-4528-81bb-521ce1dde131,7,Physical Environment – Erosion,Reseed in spring 2015 and monitor vegetation establishment in 2016.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3203,ff0d3b14-1fb8-4528-81bb-521ce1dde131,8,Infrastructure and Services – Refuse,Dispose of refuse appropriately.,0,0,0,0,0,0,0,0,1,0,0,0,0,physical
3204,ff0d3b14-1fb8-4528-81bb-521ce1dde131,9,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in fall 2015.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3204,ff0d3b14-1fb8-4528-81bb-521ce1dde131,9,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in fall 2015.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3205,ff0d3b14-1fb8-4528-81bb-521ce1dde131,10,Physical Environment – Erosion,Monitor erosion in 2016 and repair if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3206,ff0d3b14-1fb8-4528-81bb-521ce1dde131,11,Vegetation – Weeds,Spray (or hand pull if within 30 m of stream) and monitor weeds in 2017,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3207,ff0d3b14-1fb8-4528-81bb-521ce1dde131,12,Physical Environment – Erosion,Monitor erosion in 2016 and repair if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3208,ff0d3b14-1fb8-4528-81bb-521ce1dde131,13,Physical Environment – Erosion,Monitor erosion in 2016 and repair if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3209,ff0d3b14-1fb8-4528-81bb-521ce1dde131,14,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3209,ff0d3b14-1fb8-4528-81bb-521ce1dde131,14,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3210,ff0d3b14-1fb8-4528-81bb-521ce1dde131,15,Physical Environment – Rutting,Repair rutting and monitor in 2015.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3211,ff0d3b14-1fb8-4528-81bb-521ce1dde131,16,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3211,ff0d3b14-1fb8-4528-81bb-521ce1dde131,16,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3212,ff0d3b14-1fb8-4528-81bb-521ce1dde131,17,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in fall 2015.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3212,ff0d3b14-1fb8-4528-81bb-521ce1dde131,17,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment in fall 2015.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3213,ff0d3b14-1fb8-4528-81bb-521ce1dde131,18,Physical Environment – Erosion/ Infrastructure and Services – Refuse,RMonitor erosion in 2016 and repair if unstable. Dispose of refuse appropriately. econtour soil pile and monitor in 2015.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3214,ff0d3b14-1fb8-4528-81bb-521ce1dde131,19,Physical Environment – Erosion,Monitor erosion and repair if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3215,ff0d3b14-1fb8-4528-81bb-521ce1dde131,20,Infrastructure and Services – Temporary Work Structures,Remove corduroy and monitor for vegetation establishment.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3216,ff0d3b14-1fb8-4528-81bb-521ce1dde131,21,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3216,ff0d3b14-1fb8-4528-81bb-521ce1dde131,21,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3217,ff0d3b14-1fb8-4528-81bb-521ce1dde131,22,Physical Environment – Trench Crown,Install breaks in trench crown and monitor in 2015.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3218,ff0d3b14-1fb8-4528-81bb-521ce1dde131,23,Vegetation Establishment/ Soil Admixing,Monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3218,ff0d3b14-1fb8-4528-81bb-521ce1dde131,23,Vegetation Establishment/ Soil Admixing,Monitor vegetation establishment in 2016.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3219,ff0d3b14-1fb8-4528-81bb-521ce1dde131,24,Physical Environment – Trench Crown,Install breaks in trench crown and monitor.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3220,ff0d3b14-1fb8-4528-81bb-521ce1dde131,25,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment.,2,2,0,0,0,0,0,0,0,0,0,0,0,soil
3220,ff0d3b14-1fb8-4528-81bb-521ce1dde131,25,Vegetation Establishment/ Soil Admixing,Reseed in spring 2015 and monitor vegetation establishment.,2,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3221,ff0d3b14-1fb8-4528-81bb-521ce1dde131,26,Vegetation – Weeds,Spray and monitor weeds in 2017,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3222,ff0d3b14-1fb8-4528-81bb-521ce1dde131,27,Physical Environment – Erosion,Monitor erosion and repair if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3223,ff0d3b14-1fb8-4528-81bb-521ce1dde131,28,Infrastructure and Services – Culvert/ Physical Environment - Erosion,Replace culvert and monitor in 2015 to ensure culvert is not affecting drainage along road through the ROW. Repair eroded area if unstable.,0,0,0,0,0,0,0,0,2,0,0,0,0,physical
3224,ff0d3b14-1fb8-4528-81bb-521ce1dde131,29,Vegetation – Weeds,Spray and monitor weeds in 2017,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3225,ff0d3b14-1fb8-4528-81bb-521ce1dde131,30,Vegetation – Weeds,Control weeds and monitor in 2016.,0,2,0,0,0,0,0,0,0,0,0,0,0,vegetation
3226,ff8358e1-1ad6-46c0-84c7-a7c790040dfd,1,1. FISH AND FISH HABITAT,"Temporary silt fences were erected near approaches • at all drainage crossings, prior to initiating crossings. Temporary bridge matting was installed for the small • drainages at KP 2.5 and KP 5.5, and was removed post-construction. Silt fencing repaired as of September 2007 (Beatty • pers. comm.).",0,0,0,2,0,0,0,0,0,0,0,0,0,fish
3227,ff8358e1-1ad6-46c0-84c7-a7c790040dfd,2,1. FISH AND FISH HABITAT,"Coconut cloth was installed after construction to • protect banks from erosion at the small drainage at KP 5.5. Approach slopes of the small drainage at KP 2.5 were • seeded, while banks and slopes of the small drainages at KP 5.0 and KP 5.5 did not appear to be seeded. The disturbed areas of the bed and banks of the small • drainages at KP 5.0 and KP 5.5 were restored to preconstruction profile.",0,0,0,2,0,0,0,0,0,0,0,0,0,fish
3228,ff8358e1-1ad6-46c0-84c7-a7c790040dfd,3,2.  VEGETATION,Minimal clearing (approximately 9 ha) was required as • the right-of-way paralleled existing clearing for 95% of its route. Natural recovery occurring along the length of the • right-of-way in Alberta and in BC. Few low-growing shrubs and grasses were observed • along the right-of-way at the time of the PCM program.,0,1,0,0,0,0,0,0,0,0,0,0,0,vegetation
3229,ff8358e1-1ad6-46c0-84c7-a7c790040dfd,4,2.  VEGETATION,No weeds of concern were identified during the • post-construction monitoring program.,0,1,0,0,0,0,0,0,0,0,0,0,0,vegetation
3230,ff8358e1-1ad6-46c0-84c7-a7c790040dfd,5,3.   WILDLIFE AND WILDLIFE HABITAT,Minimal clearing (approximately (9 ha) was required as • the right-of-way paralleled existing clearing for 95% of its route. Natural recovery occurring along the length of the • right-of-way in Alberta and in BC. Few low-growing shrubs and grasses were observed • along the right-of-way at the time of the PCM program.,0,0,0,0,1,0,0,0,0,0,0,0,0,wildlife
